corpus_id;document_id;sentence_id;content
MusicBO;117;4128;Lists of Payments to the King’s Musick in the Reign of Charles II (1660–1685).
MusicBO;117;5398;From the liner notes to Jean-Baptiste Lully, Les Divertissements de Versailles, William Christies, Conductor.
MusicBO;117;517;53Stephen Orgel, The Illusion of Power: Political Theater in the English Renaissance (Berkeley:
MusicBO;117;541;A Proposal for a Revised History of English Theatre and Opera, 1656– 1711,
MusicBO;117;832;acknowledged his willingness to adopt musical styles that were foreign to his own—
MusicBO;117;1170;166Peter Holman called Grabu “perhaps the most derided figure in English musical history”.
MusicBO;117;1217;Gennari’s main competitor in London during the 1680s was another Italian, Antonio Verrio.
MusicBO;117;1388;Quoted in Curtis Alexander Price, Henry Purcell and the London Stage (New York:
MusicBO;117;1425;214Barclay calls Corelli the “greatest indirect influence on the music at James’ court.
MusicBO;117;1535;See Music in the Service of the King: France in the Seventeenth Century.
MusicBO;117;1612;But Alexander must not seem to have accepted, known about, or ordered it.240
MusicBO;117;1778;Le Cerf was not alone in his critical defense of French musical virtue.
MusicBO;117;1911;"Ulan Press, 2012); Lord Thomas Babington Macaulay, The History of England, (New York:"
MusicBO;117;2289;Given the limited human resources available in exile, cantata was practical and performable.
MusicBO;117;2292;The exile of 1688 by no means ended this trend of artistic patronage.
MusicBO;117;2680;In some instances (such as Ardo sospiro, Langue, geme, sospira, and Mio contento)
MusicBO;117;3428;"Eight movements: recit; aria; recit; aria; recit; aria; recit; aria Soprano clef range:"
MusicBO;117;3967;In the second strain the original rhythmic pattern makes no appearance at all.
MusicBO;117;4161;In Queenship in Britain, 1660-1837: Royal Patronage, Court Culture, and Dynastic Politics, ed.
MusicBO;117;4338;London: Longman, Hurst, Ress, Orme, Brown, Payne and Foss, Budd and Calken, 1816.
MusicBO;117;194;", Princeton University, 2005); David Tunley, The Eighteenth-Century French Cantata, 2d ed."
MusicBO;117;343;32Lionnet, “Innocenzo Fede et la musique à la cour des Jacobites,” 14–18.
MusicBO;117;439;His unsuccessful efforts were predominantly concerned with attempts to persuade Queen Anne
MusicBO;117;638;"Now”; also two divisions and three suites in manuscript (Ob, US–NYp; GB–Ob)."
MusicBO;117;1175;"Harvard University Press, 1961), 39; Edward J. Dent, Foundations of English Opera:"
MusicBO;117;1308;193Aylesbury to Nicholas Staggins, 21 October 1687, Quoted in Keates, Purcell, 143.
MusicBO;117;1662;The stories always involve a love conflict, sometimes with several couples involved.
MusicBO;117;1741;We can barely do him justice even with all our voices together.
MusicBO;117;2986;Nevertheless, it follows what is clearly the conclusion of the previous aria.
MusicBO;117;3488;, you hurt with your glance, you move the passions too harshly.
MusicBO;117;3494;Since it is you who are killing me, I will die happily.
MusicBO;117;4828;The Myth of Absolutism: Change and Continuity in Early Modern European Monarchy.
MusicBO;117;4912;Howard, Jean E. The Stage and Social Struggle in Early Modern England.
MusicBO;117;5103;Maravall, José A. Culture of the Baroque: Analysis of a Historical Structure.
MusicBO;117;5352;” in Music and Theatre: Essays in Honour of Winton Dean, ed.
MusicBO;117;5628;Stuart, Mary of Modena, Queen consort of James II, King of England.
MusicBO;117;5843;A Proposal for a Revised History of English Theatre and Opera, 1656–1711.
MusicBO;118;41;"Much of this music, written during the latter half of the 17th century, is by composers of perhaps barely more than local importance; but among the manuscripts are compositions by Giu seppe Torelli (1651-1709), whose important contribution to the development of the concerto has been pointed out repeatedly."
MusicBO;118;570;The main element of construction in these central Allegro sec tions is coupled with a somewhat mechanical alternation between themes, or parts of themes, in those sections that employ more than one solo instrument.
MusicBO;118;279;It would be in contradiction to the structural ideas of the period 12 In one unusual sinfonia con due trombe Torelli used an analogous technique by splitting the string orchestra into two sections.
MusicBO;118;530;This recurrent feature, which characterizes nearly all works written for the trumpet-and-string combination ever since Gabrielli's sonatas, indicates more clearly than anything else the looseness of formal distinction between sonata, sinfonia, and concerto.
MusicBO;118;568;"but groups of several solo instruments are also used in his scores: two or four violins, in one case even four violins and four violas, all marked ""solo""."
MusicBO;118;5;JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide range of content in a trusted digital archive.
MusicBO;118;569;The main element of construction in these central Allegro sec tions is the harmonic sequence, which is used with a frequency that occasionally amounts to mannerism.
MusicBO;118;135;The themes were conceived in typical triad patterns and their note 4 Sonate a 2, 3, 4 e 5 voci con alcune con tromba.
MusicBO;118;577;After his return to Bologna in 1701 he eventually managed to be employed, now and then, as suonatore di violino.
MusicBO;118;144;His sonata of 1693 is, therefore, a contribution to the S. Petronio repertory by a composer employed elsewhere.
MusicBO;118;9;Oxford University Press is collaborating with JSTOR to digitize, preserve and extend access to The Musical Quarterly
MusicBO;118;44;Obviously this collection of 17th-century music is of considerable interest for the present-day historian and performer alike.
MusicBO;118;487;all these become new textural features against which an artificially maintained fugal writing would lose all meaning.
MusicBO;118;91;See G. Gaspari, Ragguagli sulla Cappella musicale della Basilica di S. Petronio in Bologna, Bologna, 1869.
MusicBO;118;6;We use information technology and tools to increase productivity and facilitate new forms of scholarship.
MusicBO;118;138;5 One isolated work by A. Corelli at the British Museum (Sonata con 2 disc.
MusicBO;118;321;The Gabrielli work shows Cazzati's influence by its rather archaic use of the tenor viola.
MusicBO;118;717;A Little-Known Letter by Berlioz and Unpublished Letters by Cherubini, Leoncavallo, and Hugo Wolf
MusicBO;118;319;See M. F. Bukofzer, Music in the Baroque Era, New York, 1947, PP.
MusicBO;118;458;First Page of a Sinfonia for Two Trumpets and Strings by Giacomo Perti
MusicBO;120;2026;In the previous chapter I argued that Leopardi saw a penchant for theatricality as a defining trait of early nineteenth- century Italian society, whose members generally preferred the different forms of public spectacle that took place at the pubblico passeggio and in churches and theaters to other activities more conducive to moral, intellectual, and psychological development, such as conversing in salons, debating in cafés and other public or semipublic spaces, and reading novels.
MusicBO;120;261;The salient traits that Rossini’s contemporaries perceived in his operas regardless of genre, such as their nonimitative setting of the text, their crucial reliance on repetition, and therefore the looser connection that his operas establish between reality and representation, also recently highlighted by those who have analyzed Rossini’s style, promote these interpretative categories as both historically and analytically grounded.
